id,[x],[y],[y_pred],[y_pred_init]
0,0.750063144906,0.194746288897,0,0,-0.011194730323
2,0.750437676750,0.496131136073,0,0,-0.094512522739
3,0.750487884933,2.620304325545,0,0,0.100886565898
5,0.750579749712,3.607952985887,0,0,0.045993067802
6,0.750784880207,1.061225001749,0,0,-0.039687210022
8,0.751695045478,8.822881278401,0,0,-0.019196229866
9,0.751939426762,1.510442767469,0,0,0.023423299272
10,0.751979390243,17.434902361867,0,0,-0.037556533641
11,0.752440760059,0.354915756388,0,0,0.011007349745
12,0.752660849075,0.215520705164,0,0,0.046190069451
13,0.753125514273,3.730855994041,0,0,0.037071740763
14,0.753131149485,3.088170738009,0,0,0.042438663971
15,0.753198380674,0.960293079908,0,0,0.063975125070
16,0.753567975692,2.036506583777,0,0,0.067138852542
17,0.754000612584,0.346310896760,0,0,0.035109834300
18,0.754072853049,7.405301829840,0,0,-0.034052176827
19,0.754237141585,1.258334894127,0,0,-0.012468856789
20,0.754427330526,13.362251418368,0,0,-0.017747728616
21,0.754462305396,0.328339004137,0,0,-0.019185623715
22,0.754540305522,0.751676509971,0,0,-0.006967532626
23,0.754796602984,4.594955248883,0,0,0.022284829580
24,0.755146392559,0.651610825934,0,0,0.017298919005
25,0.755279564748,0.365755025672,0,0,0.057835013236
26,0.755471980182,4.580325302310,0,0,-0.013026367816
27,0.755532099684,6.016457240672,0,0,-0.010211888737
28,0.755720608410,0.242599868814,0,0,0.005446777827
29,0.756143124126,2.005286844567,0,0,-0.054955610225
30,0.756228643037,1.489222733434,0,0,-0.065699145426
31,0.756484265178,15.733495956855,0,0,-0.028371897551
32,0.756866278805,0.371563071631,0,0,0.025079865263
33,0.756942392377,4.733174112120,0,0,-0.069077234330
34,0.757307219063,6.898865146573,0,0,0.001064219075
35,0.757414640721,2.816547771188,0,0,0.026055542323
36,0.757478563249,13.706637930609,0,0,0.031394891654
37,0.757613491313,0.332437750465,0,0,-0.029018910730
39,0.758333309034,1.352641983634,0,0,-0.017715409650
41,0.759056178870,0.846908952650,0,0,0.014041564312
42,0.759587025681,0.321206064466,0,0,-0.066807026265
43,0.759595892378,1.290554039181,0,0,-0.029743649103
44,0.759682600788,14.403314343440,0,0,-0.057562562644
45,0.759878148768,4.191697387070,0,0,-0.045957296405
46,0.759941854029,0.402525539778,0,0,0.041202554298
47,0.760159549958,9.369113879800,0,0,-0.047759342492
48,0.760204073172,1.693471769584,0,0,0.054318950706
50,0.760773225798,4.955941110073,0,0,-0.075865820597
51,0.760799561208,0.395740161169,0,0,0.069420038193
52,0.761048503827,10.387739175564,0,0,-0.013678487603
53,0.761275811371,12.601270311458,0,0,-0.018927952846
54,0.761647405589,0.306334888868,0,0,-0.020184651078
55,0.761661681028,0.911586257918,0,0,0.030833380892
56,0.762259620327,4.771963032073,0,0,-0.014144401892
57,0.762712787051,0.205514058182,0,0,-0.029590811432
58,0.762803518867,1.358090914896,0,0,-0.049478204270
59,0.763027760478,16.812936328046,0,0,-0.073218499027
60,0.763266684282,0.485107848516,0,0,-0.042875708411
63,0.763609439992,0.733997803124,0,0,0.028882016461
64,0.763717558723,8.667654631923,0,0,0.017776900614
65,0.764000763311,5.186115313682,0,0,0.000588461617
66,0.764358792094,2.936632182842,0,0,0.006716505232
67,0.764459216273,1.419533045941,0,0,0.012698064644
68,0.764672970333,0.511860955629,0,0,-0.055384044634
69,0.764904087613,0.245660049926,0,0,0.000585563438
72,0.765678990764,5.276470072794,0,0,0.010377079472
73,0.766077959431,8.475669335326,0,0,-0.025053617934
74,0.766460277908,2.146843789754,0,0,-0.073117333958
76,0.766729106905,1.754519449752,0,0,0.217224660357
77,0.766763807143,0.300007804826,0,0,0.067386648633
78,0.766889549985,13.326886976123,0,0,0.015302122106
79,0.766920515328,0.583819732979,0,0,-0.017989750133
80,0.767089460303,5.979494075653,0,0,-0.062696434944
81,0.767575391006,0.665567078879,0,0,0.031390610270
82,0.767583074274,1.727969217998,0,0,0.023784594606
83,0.767658833581,0.546809416520,0,0,-0.094170590542
84,0.767909488908,0.223524223710,0,0,-0.040267594856
85,0.768222506953,4.714565494393,0,0,-0.015155714746
86,0.768252723154,11.471483977014,0,0,-0.000011900092
87,0.768541251575,3.116571818117,0,0,-0.047044601159
88,0.768897904642,4.078737677271,0,0,-0.029210094422
89,0.769364660239,2.240334425396,0,0,0.043528370240
91,0.769798651006,0.397220172325,0,0,-0.019203878400
92,0.770094982310,0.952240538214,0,0,-0.094742865987
93,0.770102400228,7.157426079735,0,0,-0.009625705600
94,0.770328480043,14.990826902514,0,0,-0.012511329465
95,0.770466933686,0.314085466758,0,0,-0.042433176423
96,0.770637570532,0.300773709630,0,0,-0.035479347780
97,0.771081233640,2.001240868094,0,0,-0.037666873541
99,0.771430304281,0.695183519270,0,0,0.023060102587
100,0.771698150555,1.272241396208,0,0,-0.011704168275
101,0.771917453740,13.455143343553,0,0,-0.081236637124
102,0.772109726562,0.432914909821,0,0,0.105901879612
104,0.772504739041,3.975686045822,0,0,-0.004771252193
105,0.772975179431,2.616351723273,0,0,-0.001178899676
106,0.773081791512,0.493024769835,0,0,-0.000100459166
107,0.773212205317,12.021789583524,0,0,0.015900912838
111,0.773822866114,0.972262019663,0,0,0.025623763057
112,0.774225343955,1.232811614861,0,0,-0.045846072089
113,0.774751785473,2.125934481242,0,0,0.045415057073
114,0.774964000860,3.519492802407,0,0,-0.063867345778
115,0.775121132671,0.584311493589,0,0,-0.028182128807
117,0.775421656657,0.246722021340,0,0,0.036860642300
118,0.775542599386,11.578173738444,0,0,-0.024824229561
119,0.775666610193,6.268988389752,0,0,-0.023891862763
120,0.775782618720,12.704485082769,0,0,0.032764752608
121,0.775868409211,1.829642158962,0,0,0.037120074556
122,0.775978249027,0.455246100223,0,0,-0.066839719464
