id,[x],[y],[y_pred],[y_pred_init]
235,0.801351026384,3.612924367108,0,0,0.024355192573
236,0.801438634419,1.179313067753,0,0,0.007540436166
237,0.802061290056,2.888580858774,0,0,0.061466944470
238,0.802134351039,16.652964531571,0,0,-0.001860789594
239,0.802304553162,0.251323364057,0,0,-0.038316953445
240,0.802485984972,6.915862583643,0,0,0.014813008042
241,0.802772683090,4.447059293953,0,0,-0.026957611529
242,0.803138578249,15.061330021979,0,0,-0.091317546626
243,0.803176194761,1.150787864850,0,0,-0.013008770362
244,0.803188875150,0.502938769733,0,0,-0.064950704355
245,0.803807280457,0.281760919376,0,0,-0.069920571258
246,0.803981995630,0.597733630816,0,0,-0.031236349410
247,0.804054032779,2.738523657830,0,0,0.017832246073
248,0.804398202268,0.750888698401,0,0,-0.032624785572
249,0.804474253614,0.553301188133,0,0,0.112416740529
251,0.804570978732,1.230894928829,0,0,-0.001093366690
253,0.805774771840,2.599001419407,0,0,-0.032203111220
254,0.805892199188,13.909838258575,0,0,-0.024999141660
255,0.805893227596,5.847031447700,0,0,0.012143600602
256,0.806014066296,0.633265867696,0,0,-0.011144090117
257,0.806121694906,1.287521403150,0,0,0.003671963349
258,0.806292904110,2.878840318405,0,0,-0.058174117330
259,0.806497623060,4.329307460320,0,0,-0.011433741632
260,0.806809198173,0.526505702938,0,0,-0.047471263719
263,0.807587961508,9.778584898908,0,0,-0.009150921649
264,0.807826329131,5.491893864310,0,0,0.018932267729
265,0.807838808431,1.140651268812,0,0,0.127966920357
266,0.808154622979,18.760810032435,0,0,-0.045071440188
267,0.808313634123,9.689943024136,0,0,0.014780445102
268,0.808797081548,0.428298700837,0,0,0.065330195812
269,0.808803219876,0.202280656101,0,0,-0.077626831176
270,0.809385652384,2.691295040287,0,0,0.023521862695
271,0.809584282846,0.874364630481,0,0,0.119001369630
272,0.809601768843,1.874685142512,0,0,-0.000726003071
274,0.810280437074,6.059829639122,0,0,-0.027271873491
275,0.810309979718,0.897689567388,0,0,0.026514121920
276,0.810437114469,3.533911285592,0,0,-0.013360936392
278,0.811092738027,0.255178736587,0,0,-0.328987821132
281,0.811623152202,0.648426863371,0,0,-0.094804761249
282,0.811746331012,3.370026991812,0,0,0.053193241097
284,0.812220669931,1.644376807162,0,0,0.019638437067
285,0.812411774689,0.195321705729,0,0,0.064598578628
286,0.812421025290,2.667458276119,0,0,0.064154421478
287,0.813077079651,7.021328089150,0,0,-0.026884351407
288,0.813366327105,11.977012608116,0,0,-0.051159440633
290,0.813527325438,1.268684627694,0,0,-0.034919812122
291,0.813664917444,0.481197909736,0,0,0.062372548733
293,0.814794463376,5.863185616937,0,0,0.301849842511
294,0.814873923277,0.990484162714,0,0,0.012353895984
295,0.814929644581,6.873700046149,0,0,-0.005193024330
296,0.815268408659,14.918555777388,0,0,0.011471430898
298,0.815668344513,0.420613535030,0,0,0.044990282421
299,0.815680418523,6.186682427882,0,0,0.017501906269
300,0.816054725483,1.619569585680,0,0,0.028398757363
301,0.816158419320,0.997406206661,0,0,0.074780259125
302,0.816353380084,0.190804069516,0,0,-0.002508519780
303,0.816702401333,4.007595045070,0,0,0.009145844067
305,0.817512320334,1.667814737014,0,0,0.009732200633
306,0.817928797580,0.228569509562,0,0,0.077883680502
307,0.817960091818,3.396979199477,0,0,0.022648816004
308,0.818176160577,0.907098729543,0,0,0.015540834319
309,0.818467865731,2.493570801172,0,0,0.023585790963
310,0.818624391603,12.112949324299,0,0,0.037959913538
311,0.818669052500,0.355764141936,0,0,0.077175372160
312,0.818811240177,0.808940103860,0,0,0.052027293171
313,0.819014834866,0.493772659085,0,0,0.012741979313
315,0.820221354646,1.678255134409,0,0,0.070585002914
318,0.820415139315,6.308250427243,0,0,-0.018148034770
319,0.820576930427,2.386145986275,0,0,0.047874941338
320,0.820649504318,1.111886097345,0,0,-0.026788977670
321,0.820993566291,0.304847309562,0,0,0.033444389806
325,0.821555823323,0.559527466131,0,0,0.156089819749
326,0.821710379780,6.780524658517,0,0,0.047996005180
327,0.821974875247,0.601716961548,0,0,0.046699146497
328,0.822683806253,2.793035313423,0,0,0.019225954795
329,0.822826751435,11.664717009053,0,0,-0.014589973015
331,0.823058071475,6.474281737749,0,0,-0.045913617311
333,0.823542037235,0.562504564658,0,0,-0.002435726148
334,0.824100121475,0.217588551303,0,0,0.062788251605
335,0.824209892309,1.493106614728,0,0,0.020444864683
336,0.824802603867,4.662711510062,0,0,0.009736047316
337,0.824860795766,0.886180126822,0,0,0.025308144452
338,0.824989177425,0.572210833727,0,0,-0.038367361329
339,0.825723221507,0.226753326562,0,0,-0.051236216220
340,0.825923653293,2.041405515084,0,0,-0.044947967842
342,0.826051935679,9.101125060413,0,0,-0.059519109456
344,0.826404102484,8.486037396023,0,0,0.170605201265
345,0.826518288672,1.989796719417,0,0,-0.000500059716
346,0.826556825108,0.327252988374,0,0,-0.040417449801
347,0.826918991895,0.450328088427,0,0,0.026847947937
348,0.827325461987,0.811461584767,0,0,0.005146930466
349,0.827397855727,11.158871989286,0,0,-0.026129570605
350,0.827842409354,1.696701529242,0,0,-0.014959241481
352,0.828486508319,0.434654126065,0,0,-0.018824752544
353,0.828612676030,1.045014415028,0,0,0.099082608568
355,0.828801218801,6.600759538419,0,0,0.042880044212
356,0.828854781481,2.240888043921,0,0,0.089773845475
357,0.829226776577,1.235968854424,0,0,0.080919322670
358,0.829393400200,0.275144004917,0,0,0.009319131090
359,0.829411201162,15.137388376154,0,0,0.053370377134
360,0.830074068802,0.360557131781,0,0,-0.018262186436
361,0.830140217486,1.889077258415,0,0,0.075573997286
362,0.830529173060,0.237713914910,0,0,0.003050889900
363,0.830585024313,0.656849497062,0,0,-0.066909878209
364,0.830857664601,7.748510539011,0,0,0.015202310650
365,0.831258849973,1.566368563779,0,0,0.061823311652
366,0.831310706239,12.499751853437,0,0,-0.037019363673
367,0.831645288796,4.718631915214,0,0,-0.024332726413
368,0.832296214799,5.757991506823,0,0,-0.029005295155
370,0.832662061774,2.401821537359,0,0,-0.091803609783
371,0.832886486729,17.605625268167,0,0,0.016417314016
372,0.833016685541,7.207238604638,0,0,-0.091680712555
373,0.833036958354,0.382820048989,0,0,-0.007675428647
374,0.833184334838,1.805164481168,0,0,0.114714205429
375,0.833343754887,1.056880810834,0,0,-0.017095333469
376,0.833871184620,5.354350591058,0,0,-0.139051072909
377,0.833903625589,9.543423875643,0,0,0.046384886154
378,0.834566287162,2.447265078830,0,0,0.074126147297
379,0.834757347616,0.596791799157,0,0,0.097841813782
380,0.834936514619,1.601800604899,0,0,-0.038299119596
381,0.834985382066,0.261369295980,0,0,-0.062440404402
382,0.835039478190,12.806034079459,0,0,0.081742613086
384,0.835580656919,1.464580324361,0,0,0.022980562011
386,0.836269957944,16.452354794037,0,0,0.042798522822
387,0.836354676225,0.373834882703,0,0,-0.351034924088
388,0.836486179564,3.796994652264,0,0,0.004951784202
389,0.836506998023,3.036053143201,0,0,0.034254694138
390,0.836995579866,0.219214592237,0,0,-0.033627569964
391,0.837068594050,0.687400226005,0,0,-0.005264921649
392,0.838188439661,1.294922636302,0,0,0.045575426775
393,0.838383703231,2.481471465485,0,0,-0.051896681733
394,0.838441603874,0.420028883911,0,0,-0.020977945014
395,0.838545930807,0.787363746784,0,0,-0.012923858282
396,0.838578799147,0.248544400337,0,0,0.050319368016
397,0.838686915875,14.003357768833,0,0,-0.003950789686
398,0.838688764525,8.168553410026,0,0,-0.012928269028
400,0.839757027906,2.161778386925,0,0,-0.028823446275
401,0.839924636795,5.604099113650,0,0,0.111020301333
402,0.839951620533,10.751316084892,0,0,-0.011428294478
403,0.840063957241,1.398632646199,0,0,-0.038327152820
404,0.840568463812,0.334249851981,0,0,-0.065810315777
405,0.840707572453,0.884544264302,0,0,-0.008970775555
406,0.841017712301,8.750850043877,0,0,0.063790684231
408,0.841258915485,15.913318102885,0,0,0.007082287949
410,0.841611320549,0.514438898316,0,0,-0.073611790372
411,0.842238876703,0.696796983617,0,0,-0.050897086541
412,0.842390278032,2.178515186559,0,0,0.023846823682
413,0.842480931168,3.344503624723,0,0,-0.022946133932
414,0.842936188233,1.067801719297,0,0,-0.041775460504
415,0.842972779705,9.490595424359,0,0,-0.139806200078
417,0.843413816756,0.465628311050,0,0,-0.076212212980
418,0.843610275856,10.783705567758,0,0,-0.106189512364
420,0.844353385296,1.069678845798,0,0,0.099658013279
421,0.844568032588,9.046556797021,0,0,-0.019972366774
422,0.844587726663,0.685708288346,0,0,-0.099996390815
424,0.845004580931,1.918869664755,0,0,-0.033995301059
425,0.845323239150,0.487513103162,0,0,-0.049884662025
427,0.845430748767,5.517885705009,0,0,-0.005093810132
431,0.846819153689,5.949148808879,0,0,-0.027364882770
432,0.847004899340,0.284401977158,0,0,-0.019047364109
433,0.847468926916,11.505467799849,0,0,-0.019195374904
434,0.847595416672,0.599358438473,0,0,-0.011810690928
435,0.848123341004,3.022233301616,0,0,-0.028539003827
437,0.848341821402,7.914346792522,0,0,-0.035776904118
438,0.848390899995,1.080793700824,0,0,-0.038055679008
439,0.848578287079,4.912657084112,0,0,-0.057812758481
440,0.849013533041,0.486154989704,0,0,-0.021536926203
442,0.849138736689,2.046126831412,0,0,-0.037797406487
443,0.849381134562,8.802903352745,0,0,-0.023876332624
444,0.849403611099,17.202949876598,0,0,0.016683144095
445,0.849431217472,0.223986296610,0,0,-0.081063004184
446,0.849857323417,3.661633881077,0,0,-0.012767349710
447,0.850174030675,1.817952270981,0,0,-0.067252296841
448,0.850709219558,0.347218315127,0,0,0.004884126940
449,0.850714146742,0.310782984647,0,0,-0.008424571878
450,0.850988129104,13.886526372475,0,0,0.070008076079
451,0.851047208415,7.270734821496,0,0,0.000193356551
452,0.851383260475,0.683632353699,0,0,0.051799759227
453,0.852202849606,3.192096816131,0,0,-0.058644480339
455,0.852509992772,4.412040463722,0,0,0.064468055716
456,0.852730851861,1.554293884202,0,0,0.015234006643
458,0.853257266668,6.680159769079,0,0,-0.094911207431
459,0.853292518551,0.454441238119,0,0,0.017703382291
461,0.853786198888,0.314970241702,0,0,0.035119112985
462,0.854021433920,2.188799286217,0,0,-0.064567268486
463,0.854188847057,0.774314472373,0,0,0.019376368746
464,0.854618947152,9.633235878725,0,0,0.115843453857
466,0.855334492756,0.324081532504,0,0,0.110781637935
467,0.855670235792,13.240727863127,0,0,0.054320664082
468,0.855870046373,1.524298801208,0,0,-0.052475294345
471,0.856270094617,2.523759073869,0,0,0.037834474270
472,0.856426662105,8.972351476115,0,0,-0.152823416174
473,0.856431034598,1.650413071652,0,0,-0.009416747552
474,0.856445198826,2.979437885745,0,0,0.025258440820
477,0.856870748947,0.352528001293,0,0,-0.024035836114
478,0.857025747257,0.623366979843,0,0,-0.001049079426
479,0.857794382954,0.195875083857,0,0,-0.142050075294
481,0.858507233719,0.856695504858,0,0,0.016105272169
483,0.858635611184,0.302588664391,0,0,-0.053159792613
485,0.859632079464,1.228324915130,0,0,0.064296879202
486,0.859637529380,7.702699022805,0,0,-0.000327945407
487,0.860216257471,0.371734662382,0,0,-0.043708704114
488,0.860980592308,15.959963940707,0,0,0.050498814458
489,0.860985271197,1.572151706287,0,0,0.030037309670
490,0.861034804226,3.680150917667,0,0,-0.044026394919
492,0.861157303558,9.089737588650,0,0,-0.001105441231
493,0.861707532088,0.707703793626,0,0,0.016068849443
494,0.861878306134,0.490825041753,0,0,-0.019350284801
495,0.861924251847,2.234098216180,0,0,0.035877686570
496,0.862265099066,0.310370522211,0,0,0.025196513146
497,0.862319472433,1.606699248692,0,0,-0.057063966718
500,0.863011619698,15.435666703829,0,0,-0.001549318212
502,0.863393053176,5.809387036146,0,0,-0.059988050890
503,0.863835600516,0.573557725742,0,0,-0.003443505455
504,0.864176582237,5.348489353219,0,0,-0.057887512704
506,0.864905769022,18.026657619770,0,0,0.023960717599
507,0.865335903355,1.414159367109,0,0,-0.038927087529
508,0.865447856801,0.933101616194,0,0,0.044213544503
509,0.865579376733,7.872449381497,0,0,-0.058544721869
510,0.865590461564,2.253507478544,0,0,-0.031125004361
511,0.865982680682,0.287525053966,0,0,0.037325031120
513,0.867202852541,9.136794748175,0,0,0.014165854031
514,0.867233701842,0.499342611624,0,0,-0.038002579484
515,0.867260485629,2.640920737926,0,0,0.016803143641
517,0.867462547841,1.075176103980,0,0,-0.059359561358
518,0.867843838312,0.290406094814,0,0,-0.027791117217
519,0.868023726667,11.828482493826,0,0,0.071051795979
520,0.868193169834,17.988496172103,0,0,-0.010208137791
522,0.869136370834,7.279972057675,0,0,0.042540334332
524,0.869476842224,0.962706573639,0,0,-0.020006232235
525,0.869870631374,1.370762701235,0,0,-0.098082423130
526,0.869912314446,0.221428733227,0,0,-0.109503808744
527,0.869978014524,3.430738744020,0,0,-0.009846245600
528,0.870359535171,1.624857060602,0,0,0.085350588526
529,0.870532255271,2.091291178184,0,0,0.014434826070
530,0.870783585210,3.971905486344,0,0,0.095204311002
531,0.871011222690,0.199117524681,0,0,0.038364197984
533,0.871502069745,0.515277787534,0,0,-0.047826688576
534,0.871581294973,0.922559395653,0,0,-0.000415708126
535,0.871792980826,8.949984467030,0,0,-0.036701488649
537,0.872059772535,1.300351744941,0,0,-0.007083261075
538,0.872104453955,0.221772687921,0,0,0.059419126080
539,0.872151525393,4.425812671608,0,0,-0.006015003159
540,0.872421297756,9.726699184425,0,0,0.103549361758
541,0.872715892269,0.344585139076,0,0,0.040175089503
542,0.873075301400,0.904082035890,0,0,-0.031582608908
543,0.873591730259,2.226519360452,0,0,0.036934281765
544,0.874260134881,1.806168376109,0,0,0.006936646229
545,0.874323408038,0.385558878503,0,0,-0.009863211449
546,0.874495776194,0.995752251505,0,0,-0.001005040997
547,0.874927642777,4.216775053963,0,0,-0.057717118663
548,0.875106734720,12.933215186544,0,0,0.023412938872
549,0.875298300495,10.358306062773,0,0,-0.126692900128
550,0.875355406619,0.272578718975,0,0,0.017301427786
551,0.875639423269,2.670783819610,0,0,-0.043761641073
552,0.876269477819,15.646728001365,0,0,0.020036978250
553,0.876497629628,1.735609570161,0,0,-0.005539095252
554,0.876511670680,1.003149849499,0,0,0.028664250738
555,0.876842146473,7.527436382639,0,0,-0.007028941667
556,0.876889225157,0.392080981938,0,0,-0.014531008075
557,0.877332897159,2.903295290896,0,0,-0.036706458918
558,0.877564204054,0.315668818869,0,0,-0.077646587454
559,0.877641793261,5.678841791026,0,0,-0.007514550372
560,0.877958126068,1.487087830225,0,0,0.012782224666
561,0.878002376747,0.209327244378,0,0,0.044618618427
562,0.878689764970,5.393161041281,0,0,-0.012194445580
563,0.878774167430,0.816414121041,0,0,0.025275503694
565,0.879438969107,15.268138370420,0,0,0.048111325875
566,0.879487813735,0.404356894942,0,0,0.060637986642
567,0.879775193956,10.261727804346,0,0,0.057435363842
568,0.879860613650,0.869257124828,0,0,-0.016169937646
569,0.879992068419,0.341863244634,0,0,0.005202424995
570,0.880211234543,1.313135411510,0,0,0.006840338306
571,0.880231855508,15.342346155596,0,0,-0.006862621889
572,0.880284076775,4.558261739196,0,0,-0.012195204798
573,0.881037778866,9.129626016604,0,0,0.036161969219
574,0.881676385451,2.947426913480,0,0,-0.034847016880
575,0.881803864835,0.320203602951,0,0,-0.056955225203
576,0.882065096032,6.035027778505,0,0,-0.037589320844
577,0.882215591947,0.201191785914,0,0,0.116065320277
580,0.883129742035,5.334671991046,0,0,0.038708014532
582,0.883547270008,15.097791588417,0,0,0.054584133075
583,0.883693967524,1.604952134629,0,0,-0.054737574519
586,0.884361160610,1.851639209269,0,0,-0.067117567721
587,0.884378981086,2.808875817861,0,0,0.002674738196
589,0.884595233502,0.325433905047,0,0,0.019373942355
590,0.885250552708,0.816226343279,0,0,-0.060291401610
591,0.885288963293,10.857304567045,0,0,0.055044272221
592,0.885936282850,0.937707919470,0,0,0.064966944353
594,0.886396431793,7.024056832944,0,0,-0.025137280206
595,0.886874580967,1.077774535801,0,0,0.093794109794
596,0.887074766235,0.192825469852,0,0,0.209333593708
597,0.887165498349,0.580689942696,0,0,0.037099682194
598,0.887221466569,4.265126847513,0,0,-0.064713153434
599,0.887361109663,15.759146014537,0,0,0.065788072643
600,0.887975778005,4.466785157525,0,0,-0.051794844054
601,0.888032654712,0.476177309115,0,0,0.042695999855
602,0.888385087902,14.340554169384,0,0,-0.065471625232
603,0.888507473630,1.532407885766,0,0,-0.044011960718
604,0.888538472580,2.981253832412,0,0,-0.024700474115
605,0.888553646849,0.617137960107,0,0,0.000535039045
606,0.888941462136,0.206790507407,0,0,0.011599519723
607,0.889520988795,6.104941176957,0,0,-0.085899061636
610,0.890330790704,0.888175930880,0,0,0.023273427640
611,0.890631360972,1.172556201097,0,0,-0.061502965132
612,0.891325875545,4.385990113976,0,0,0.052369119126
613,0.891388062251,0.461544294949,0,0,0.107842452702
614,0.891395024710,2.182942175614,0,0,0.043123561750
615,0.891734545036,6.805508243172,0,0,0.019186871555
616,0.891996173955,0.474927567109,0,0,0.100257012667
617,0.892263150483,16.412924848092,0,0,-0.018755024382
