k_hyz,k_pyx,CYCLE_TIME(X),CYCLE_TIME(Y),CYCLE_TIME(Z),CONV
0.7704669336857075,0.31408546675839305,inf,inf,inf,0
0.7706375705319938,0.30077370962976896,inf,inf,inf,0
0.7710812336396504,2.0012408680939457,inf,inf,inf,0
0.7714081455288658,7.633673183850561,inf,inf,inf,0
0.7714303042813931,0.6951835192697102,inf,inf,inf,0
0.771698150554934,1.272241396208364,inf,inf,inf,0
0.7719174537396356,13.455143343553445,inf,inf,inf,0
0.77210972656178,0.43291490982084363,inf,inf,inf,0
0.7721431074120493,4.531605075530103,inf,inf,inf,0
0.7725047390406925,3.9756860458215386,inf,inf,inf,0
0.7729751794312567,2.6163517232727527,inf,inf,inf,0
0.7730817915115455,0.49302476983512467,inf,inf,inf,0
0.7732122053167965,12.0217895835239,inf,inf,inf,0
0.7732595903240256,1.2492628364435496,inf,inf,inf,0
0.7733536381422137,0.20269042900724363,inf,inf,inf,0
0.7735732852086987,6.449737959777525,inf,inf,inf,0
0.7738228661135117,0.9722620196633849,inf,inf,inf,0
0.7742253439550532,1.23281161486114,inf,inf,inf,0
0.774751785473153,2.1259344812415613,inf,inf,inf,0
0.7749640008596977,3.5194928024065724,inf,inf,inf,0
0.7751211326708956,0.5843114935886348,inf,inf,inf,0
0.7751476682088753,0.8731907564432454,inf,inf,inf,0
0.7754216566572542,0.2467220213404989,inf,inf,inf,0
0.7755425993858373,11.578173738443759,inf,inf,inf,0
0.7756666101925568,6.268988389752168,inf,inf,inf,0
0.7757826187201018,12.704485082769216,inf,inf,inf,0
0.7758684092114544,1.8296421589621092,inf,inf,inf,0
0.7759782490271149,0.45524610022282463,inf,inf,inf,0
0.7761811403587345,7.076483462909266,inf,inf,inf,0
0.776267129489439,2.9914251712315623,inf,inf,inf,0
0.7765197722613111,4.318801187818906,inf,inf,inf,0
0.7768425032269106,0.25014120191199174,inf,inf,inf,0
0.7772037682392795,0.9554792513555114,inf,inf,inf,0
0.7775935393720943,11.056144053885937,inf,inf,inf,0
0.7778187358233543,0.28202745658227923,inf,inf,inf,0
0.77789373172767,2.9998134726266454,inf,inf,inf,0
0.7781468327315765,0.6318501794379695,inf,inf,inf,0
0.7783515757119682,3.38574096462812,inf,inf,inf,0
0.7787682114980866,1.5075212297061813,inf,inf,inf,0
0.7791294297041331,0.49509894297648516,inf,inf,inf,0
0.7792046070312232,8.40220453812814,inf,inf,inf,0
0.7798995920770339,1.32856380408655,inf,inf,inf,0
0.7799178413214443,2.075953432738035,inf,inf,inf,0
0.7802740472501412,0.23027357680868496,inf,inf,inf,0
0.7805046721505405,17.882271491716413,inf,inf,inf,0
0.7806431900293391,0.478833049127619,inf,inf,inf,0
0.7807571211530829,4.045001290709758,inf,inf,inf,0
0.7807596743893132,0.946469527877391,inf,inf,inf,0
0.7808042547219389,6.325011815709182,inf,inf,inf,0
0.7815016620242288,17.569568440370606,inf,inf,inf,0
0.7815672648029085,2.96204866083632,inf,inf,inf,0
0.7819931202696425,0.18982040052242183,inf,inf,inf,0
0.7820453199486791,0.9292922709779724,inf,inf,inf,0
0.7822928634564493,0.46524311599411,inf,inf,inf,0
0.7823869481999608,3.695392202674174,inf,inf,inf,0
0.7825344181180363,1.763721351677064,inf,inf,inf,0
0.7825351026182202,8.706883587218032,inf,inf,inf,0
0.7827405854471846,0.22951052890735688,inf,inf,inf,0
0.7829817667374804,12.557475308544838,inf,inf,inf,0
0.7830434115728228,0.5891681872079548,inf,inf,inf,0
0.783605994193615,0.7268142805338405,inf,inf,inf,0
0.7836520543790455,2.59140009511729,inf,inf,inf,0
0.7839832379070906,6.752995100766456,inf,inf,inf,0
0.7841382144326428,4.53958222464046,inf,inf,inf,0
0.7843440950183379,1.0850351774467981,inf,inf,inf,0
0.7845362552221667,1.0101625481770256,inf,inf,inf,0
0.7850969906816372,4.605357517976842,inf,inf,inf,0
0.7851884102242515,9.75394400439147,inf,inf,inf,0
0.785455943811387,1.3828399763169974,inf,inf,inf,0
0.7859598097106022,14.6757347830341,inf,inf,inf,0
0.7860036768105845,0.5128604585007887,inf,inf,inf,0
0.7860050408908233,0.3330866173266205,inf,inf,inf,0
0.7861782856720912,3.325575141054942,inf,inf,inf,0
0.786286884619741,1.6160695100263547,inf,inf,inf,0
0.786365508517382,8.227781138495173,inf,inf,inf,0
0.7868478083650426,4.434626644892606,inf,inf,inf,0
0.7872278053685504,3.242960507501996,inf,inf,inf,0
0.7873236881844197,0.5633293462125186,inf,inf,inf,0
0.7874610335477253,0.2853029622198466,inf,inf,inf,0
0.7877923540879741,15.394170214632698,inf,inf,inf,0
0.7878128994518975,0.7116183746603589,inf,inf,inf,0
0.788292953349584,1.376372621999543,inf,inf,inf,0
0.7883258143366928,3.3147967004628227,inf,inf,inf,0
0.7884122302895575,0.27973761764514277,inf,inf,inf,0
0.7884283181736793,14.846375349375538,inf,inf,inf,0
0.7884792671952043,0.4262318341157663,inf,inf,inf,0
0.7888532456486202,0.6616785243103627,inf,inf,inf,0
0.7893386676722272,4.969965966303762,inf,inf,inf,0
0.789405666286245,10.487750847091597,inf,inf,inf,0
0.7899857128911897,1.131307374123018,inf,inf,inf,0
0.7901927008685402,0.21057938959820585,inf,inf,inf,0
0.7904647271437462,0.8618826788187441,inf,inf,inf,0
0.7911348760291926,0.5589087364896846,inf,inf,inf,0
0.7912421126467221,11.850990631885564,inf,inf,inf,0
0.7913000808103602,3.0800810903296636,inf,inf,inf,0
0.7913666016514769,6.205770540805076,inf,inf,inf,0
0.7915643645585565,4.098303208342036,inf,inf,inf,0
0.7917363139409069,0.40628115887159827,inf,inf,inf,0
0.7918012637030191,13.491827065276452,inf,inf,inf,0
0.7923755829253583,3.500294927500546,inf,inf,inf,0
0.7925975647853291,0.6818140637213544,inf,inf,inf,0
0.7928755793917439,1.1471764060916274,inf,inf,inf,0
0.7928989702414048,0.31774075118909567,inf,inf,inf,0
0.793196781599449,6.962635500344272,inf,inf,inf,0
0.7932909058881327,2.706285693439513,inf,inf,inf,0
0.7934805836238172,0.9747704052165178,inf,inf,inf,0
0.7938352497749143,0.20776969165641143,inf,inf,inf,0
0.7939464911298897,4.344231627453329,inf,inf,inf,0
0.7940635226091578,1.1908511176814285,inf,inf,inf,0
0.7942686685123956,8.341609988497408,inf,inf,inf,0
0.7943338399749007,0.5723877520797318,inf,inf,inf,0
0.7945029570957268,2.320344827898578,inf,inf,inf,0
0.7947852293194909,13.647574863758496,inf,inf,inf,0
0.7951582611997783,0.3679271336012968,inf,inf,inf,0
0.7954797309614042,10.135985189843801,inf,inf,inf,0
0.795833631306864,0.2119218122100902,inf,inf,inf,0
0.7958396104624159,0.8294316505131352,inf,inf,inf,0
0.7962695797951976,2.4250156016381257,inf,inf,inf,0
0.7964234189269893,3.8294645378056695,inf,inf,inf,0
0.7964284986550962,1.1534019575559387,inf,inf,inf,0
0.7964552524139803,13.06057384346648,inf,inf,inf,0
0.7970094455959401,4.753364568633112,inf,inf,inf,0
0.7971290355148767,0.35015939377739697,inf,inf,inf,0
0.7972404617361953,11.247768762051445,inf,inf,inf,0
0.7973198302200821,0.7161466945880772,inf,inf,inf,0
0.7975026903263139,1.1026974707867885,inf,inf,inf,0
0.7977451033847976,9.487470688537464,inf,inf,inf,0
0.7980186368147972,0.24979492701076697,inf,inf,inf,0
0.7986767646474613,2.1756459579986798,inf,inf,inf,0
0.7992730779651911,0.5364334439729597,inf,inf,inf,0
0.7994887637766892,6.350117560158434,inf,inf,inf,0
0.7998331598462955,3.893618988287458,inf,inf,inf,0
0.7998973912809382,14.156087029378657,inf,inf,inf,0
0.7999310191960102,0.8636507077512944,inf,inf,inf,0
0.8000302325568607,1.322557047579437,inf,inf,inf,0
0.8001464218150806,2.565658771369932,inf,inf,inf,0
0.8003121297302936,0.250986148541732,inf,inf,inf,0
0.8005944427225365,0.7450868190531602,inf,inf,inf,0
0.8012286553256165,0.5561415270035782,inf,inf,inf,0
0.8012903003324172,6.041747031375461,inf,inf,inf,0
0.801351026383638,3.612924367107937,inf,inf,inf,0
0.8014386344188172,1.1793130677534647,inf,inf,inf,0
0.8020612900560924,2.8885808587736257,inf,inf,inf,0
0.8021343510393378,16.65296453157105,inf,inf,inf,0
0.8023045531619046,0.25132336405681055,inf,inf,inf,0
0.8024859849719845,6.91586258364323,inf,inf,inf,0
0.8027726830895748,4.447059293953438,inf,inf,inf,0
0.8031385782494759,15.061330021979282,inf,inf,inf,0
0.80317619476117,1.1507878648501277,inf,inf,inf,0
0.803188875149826,0.5029387697330063,inf,inf,inf,0
0.8038072804566665,0.2817609193757628,inf,inf,inf,0
0.8039819956297863,0.5977336308159997,inf,inf,inf,0
0.8040540327790229,2.738523657830217,inf,inf,inf,0
0.8043982022676247,0.7508886984013607,inf,inf,inf,0
0.8044742536140916,0.5533011881326395,inf,inf,inf,0
0.804532130683881,6.150823388381382,inf,inf,inf,0
0.8045709787315137,1.23089492882916,inf,inf,inf,0
0.8057611566617616,0.29661665282035643,inf,inf,inf,0
0.8057747718399253,2.599001419406972,inf,inf,inf,0
0.8058921991880467,13.909838258574798,inf,inf,inf,0
0.8058932275962898,5.847031447700439,inf,inf,inf,0
0.8060140662961869,0.6332658676956355,inf,inf,inf,0
0.8061216949057326,1.2875214031499402,inf,inf,inf,0
0.80629290410982,2.87884031840498,inf,inf,inf,0
0.80649762306027,4.329307460319695,inf,inf,inf,0
0.8068091981731369,0.5265057029375644,inf,inf,inf,0
0.8072193997400858,12.883347497895711,inf,inf,inf,0
0.8073101214800547,0.27448576780447126,inf,inf,inf,0
0.80758796150836,9.778584898908269,inf,inf,inf,0
0.8078263291311594,5.4918938643103905,inf,inf,inf,0
0.8078388084305718,1.140651268811769,inf,inf,inf,0
0.808154622979419,18.760810032434577,inf,inf,inf,0
0.8083136341230696,9.689943024135978,inf,inf,inf,0
0.8087970815478055,0.4282987008366339,inf,inf,inf,0
0.8088032198757447,0.2022806561010189,inf,inf,inf,0
0.8093856523840122,2.6912950402869287,inf,inf,inf,0
0.809584282846039,0.8743646304806263,inf,inf,inf,0
0.8096017688427879,1.8746851425119713,inf,inf,inf,0
0.8096986711653366,1.9822359566121197,inf,inf,inf,0
0.810280437074118,6.05982963912169,inf,inf,inf,0
0.8103099797176385,0.897689567388228,inf,inf,inf,0
0.8104371144690848,3.5339112855915937,inf,inf,inf,0
0.8109349287958172,11.76427782787382,inf,inf,inf,0
0.8110927380274812,0.2551787365865751,inf,inf,inf,0
0.8110974249704856,0.5753958452208094,inf,inf,inf,0
0.8114699472492104,12.347644667943037,inf,inf,inf,0
0.8116231522018024,0.6484268633714682,inf,inf,inf,0
0.8117463310123215,3.3700269918115713,inf,inf,inf,0
0.8118834593536131,0.5674096422897572,inf,inf,inf,0
0.8122206699314269,1.6443768071624032,inf,inf,inf,0
0.812411774688651,0.19532170572943172,inf,inf,inf,0
0.8124210252898592,2.667458276118875,inf,inf,inf,0
0.8130770796511635,7.0213280891501455,inf,inf,inf,0
0.8133663271046467,11.9770126081156,inf,inf,inf,0
0.8134947981052505,0.24794613489538597,inf,inf,inf,0
0.813527325438189,1.2686846276937809,inf,inf,inf,0
0.8136649174443297,0.4811979097357977,inf,inf,inf,0
0.8145548207907295,2.289628689365475,inf,inf,inf,0
0.8147944633757415,5.863185616937205,inf,inf,inf,0
0.8148739232766956,0.9904841627136319,inf,inf,inf,0
0.814929644581156,6.873700046149366,inf,inf,inf,0
0.8152684086590417,14.918555777387537,inf,inf,inf,0
0.8155588165568843,3.1735798214066526,inf,inf,inf,0
0.8156683445128325,0.4206135350305,inf,inf,inf,0
0.8156804185229976,6.186682427882001,inf,inf,inf,0
0.8160547254833086,1.6195695856799748,inf,inf,inf,0
0.8161584193196948,0.9974062066611032,inf,inf,inf,0
0.8163533800840059,0.19080406951630977,inf,inf,inf,0
0.8167024013333967,4.007595045069595,inf,inf,inf,0
0.8169998716365429,6.647876217402844,inf,inf,inf,0
0.8175123203335226,1.6678147370137189,inf,inf,inf,0
0.8179287975795059,0.22856950956176658,inf,inf,inf,0
0.8179600918180084,3.396979199477139,inf,inf,inf,0
0.8181761605768942,0.9070987295431182,inf,inf,inf,0
0.8184678657312019,2.4935708011716433,inf,inf,inf,0
0.8186243916033467,12.112949324299384,inf,inf,inf,0
0.8186690525000707,0.35576414193604733,inf,inf,inf,0
0.818811240176938,0.8089401038601503,inf,inf,inf,0
0.8190148348657926,0.49377265908462836,inf,inf,inf,0
0.8196573452492459,3.937899341926767,inf,inf,inf,0
0.8202213546458257,1.6782551344092587,inf,inf,inf,0
0.8202905791283788,14.252438495048706,inf,inf,inf,0
0.8203288023924566,0.25973721052085064,inf,inf,inf,0
0.8204151393146434,6.308250427242629,inf,inf,inf,0
0.8205769304268413,2.3861459862754377,inf,inf,inf,0
0.8206495043183093,1.1118860973447657,inf,inf,inf,0
0.8209935662907564,0.30484730956207534,inf,inf,inf,0
0.8210570716091006,17.683201183460923,inf,inf,inf,0
0.8211720221975369,2.201544429167815,inf,inf,inf,0
0.8213657552009752,4.469564878840912,inf,inf,inf,0
0.8215558233234305,0.5595274661310673,inf,inf,inf,0
0.8217103797800501,6.780524658517373,inf,inf,inf,0
0.8219748752466578,0.6017169615484728,inf,inf,inf,0
0.822683806252518,2.7930353134227626,inf,inf,inf,0
0.8228267514353084,11.664717009052799,inf,inf,inf,0
0.8228409822038086,4.27635969493882,inf,inf,inf,0
0.8230580714747735,6.474281737748641,inf,inf,inf,0
0.823164424065115,0.7639291297388844,inf,inf,inf,0
0.8235420372347908,0.562504564658176,inf,inf,inf,0
0.8241001214754464,0.2175885513027532,inf,inf,inf,0
0.8242098923090809,1.4931066147275611,inf,inf,inf,0
0.8248026038674702,4.662711510062161,inf,inf,inf,0
0.8248607957664394,0.8861801268220979,inf,inf,inf,0
0.8249891774246434,0.5722108337272535,inf,inf,inf,0
0.8257232215069301,0.22675332656230793,inf,inf,inf,0
0.8259236532925122,2.0414055150843913,inf,inf,inf,0
0.8260427590823839,1.1068331349457137,inf,inf,inf,0
0.8260519356787326,9.1011250604135,inf,inf,inf,0
0.8260795196493703,11.202025245374163,inf,inf,inf,0
0.8264041024835831,8.486037396023256,inf,inf,inf,0
0.8265182886722575,1.989796719416704,inf,inf,inf,0
0.8265568251075445,0.3272529883741839,inf,inf,inf,0
0.8269189918950186,0.45032808842702343,inf,inf,inf,0
0.8273254619866977,0.811461584767191,inf,inf,inf,0
0.8273978557268382,11.15887198928578,inf,inf,inf,0
0.8278424093540372,1.6967015292424101,inf,inf,inf,0
0.8279068035668412,3.8795261158611445,inf,inf,inf,0
0.8284865083186156,0.43465412606539366,inf,inf,inf,0
0.8286126760301326,1.0450144150281557,inf,inf,inf,0
0.8286525182163679,3.9992289688932177,inf,inf,inf,0
0.8288012188013734,6.600759538418687,inf,inf,inf,0
0.828854781480862,2.2408880439210814,inf,inf,inf,0
0.829226776577354,1.2359688544242629,inf,inf,inf,0
0.8293934002000719,0.2751440049174865,inf,inf,inf,0
0.829411201162193,15.137388376153686,inf,inf,inf,0
0.8300740688016663,0.36055713178135285,inf,inf,inf,0
0.8301402174855161,1.889077258415006,inf,inf,inf,0
0.8305291730598054,0.2377139149096408,inf,inf,inf,0
0.8305850243125282,0.6568494970615889,inf,inf,inf,0
0.8308576646011767,7.748510539010683,inf,inf,inf,0
0.8312588499734266,1.5663685637786737,inf,inf,inf,0
0.8313107062387816,12.499751853437173,inf,inf,inf,0
0.8316452887957261,4.718631915213522,inf,inf,inf,0
0.832296214799324,5.757991506822955,inf,inf,inf,0
0.8326545644720056,0.24586950576567285,inf,inf,inf,0
0.8326620617741445,2.40182153735937,inf,inf,inf,0
0.8328864867285699,17.605625268166882,inf,inf,inf,0
0.8330166855407267,7.207238604637766,inf,inf,inf,0
0.8330369583543342,0.38282004898860766,inf,inf,inf,0
0.8331843348379543,1.8051644811684409,inf,inf,inf,0
0.8333437548867726,1.0568808108337948,inf,inf,inf,0
0.8338711846198175,5.354350591058329,inf,inf,inf,0
0.8339036255894876,9.543423875643294,inf,inf,inf,0
0.8345662871618045,2.4472650788301546,inf,inf,inf,0
0.8347573476156601,0.5967917991572752,inf,inf,inf,0
0.8349365146191096,1.601800604899497,inf,inf,inf,0
0.8349853820664861,0.26136929597989533,inf,inf,inf,0
0.8350394781898925,12.806034079458827,inf,inf,inf,0
0.8353211544497604,0.3648526286386616,inf,inf,inf,0
0.8355806569193385,1.46458032436101,inf,inf,inf,0
0.8359606671000656,9.449308955820879,inf,inf,inf,0
0.8362699579435028,16.452354794036577,inf,inf,inf,0
0.8363546762245039,0.37383488270297566,inf,inf,inf,0
0.8364861795637429,3.7969946522638947,inf,inf,inf,0
0.8365069980226882,3.0360531432006237,inf,inf,inf,0
0.8369955798657933,0.21921459223702672,inf,inf,inf,0
0.8370685940503465,0.6874002260053108,inf,inf,inf,0
0.8381884396606848,1.2949226363020827,inf,inf,inf,0
0.8383837032314213,2.481471465484883,inf,inf,inf,0
0.8384416038737436,0.42002888391070486,inf,inf,inf,0
0.838545930807272,0.7873637467842782,inf,inf,inf,0
0.8385787991465224,0.2485444003370092,inf,inf,inf,0
0.8386869158753001,14.003357768832783,inf,inf,inf,0
0.8386887645254373,8.168553410026325,inf,inf,inf,0
0.8390473888946639,5.0861240643903916,inf,inf,inf,0
0.8397570279062381,2.1617783869250795,inf,inf,inf,0
0.8399246367953374,5.604099113650347,inf,inf,inf,0
0.8399516205327896,10.751316084891542,inf,inf,inf,0
0.8400639572411555,1.3986326461994278,inf,inf,inf,0
0.8405684638122979,0.3342498519809755,inf,inf,inf,0
0.8407075724528569,0.8845442643020655,inf,inf,inf,0
0.8410177123009366,8.750850043877374,inf,inf,inf,0
0.8410488366918991,0.3809560361704078,inf,inf,inf,0
0.8412589154850925,15.913318102885182,inf,inf,inf,0
0.841510750852449,0.2684347175105075,inf,inf,inf,0
0.8416113205485556,0.5144388983161129,inf,inf,inf,0
0.8422388767028698,0.6967969836168078,inf,inf,inf,0
0.8423902780324941,2.178515186559218,inf,inf,inf,0
0.842480931168361,3.344503624722594,inf,inf,inf,0
0.8429361882325148,1.0678017192970728,inf,inf,inf,0
0.842972779704561,9.490595424359348,inf,inf,inf,0
0.8431243418551607,0.2660945634197237,inf,inf,inf,0
0.8434138167558781,0.4656283110495019,inf,inf,inf,0
0.8436102758555457,10.783705567757789,inf,inf,inf,0
0.8436349902020245,2.8676573167634385,inf,inf,inf,0
0.8443533852956739,1.069678845798127,inf,inf,inf,0
0.8445680325878929,9.046556797020724,inf,inf,inf,0
0.8445877266630196,0.6857082883460738,inf,inf,inf,0
0.8448651020724106,4.199315092229429,inf,inf,inf,0
0.8450045809310163,1.9188696647545636,inf,inf,inf,0
0.8453232391498325,0.48751310316167207,inf,inf,inf,0
0.8453487244092184,16.21937750701579,inf,inf,inf,0
0.8454307487667442,5.517885705008873,inf,inf,inf,0
0.8461532050989615,0.2522593805907723,inf,inf,inf,0
0.8461744775028206,0.8130689079138348,inf,inf,inf,0
0.8465987260999968,1.2431255361478022,inf,inf,inf,0
0.8468191536888474,5.949148808879491,inf,inf,inf,0
0.8470048993400737,0.2844019771581803,inf,inf,inf,0
0.8474689269159935,11.505467799849342,inf,inf,inf,0
0.8475954166715216,0.5993584384727473,inf,inf,inf,0
0.8481233410041167,3.022233301616225,inf,inf,inf,0
0.8482192539605269,0.37046565392231906,inf,inf,inf,0
0.8483418214015065,7.914346792522056,inf,inf,inf,0
0.8483908999952534,1.0807937008239175,inf,inf,inf,0
0.8485782870786184,4.912657084111898,inf,inf,inf,0
0.8490135330410985,0.48615498970398335,inf,inf,inf,0
0.8490533371976684,0.6904261105523305,inf,inf,inf,0
0.8491387366891804,2.0461268314117897,inf,inf,inf,0
0.8493811345616549,8.80290335274525,inf,inf,inf,0
0.8494036110993798,17.202949876598378,inf,inf,inf,0
0.8494312174717331,0.22398629660994016,inf,inf,inf,0
0.8498573234168848,3.661633881076983,inf,inf,inf,0
0.8501740306746014,1.817952270980905,inf,inf,inf,0
0.850709219557653,0.3472183151274781,inf,inf,inf,0
0.850714146742059,0.3107829846466236,inf,inf,inf,0
0.8509881291043421,13.886526372475439,inf,inf,inf,0
0.8510472084152174,7.270734821496453,inf,inf,inf,0
0.8513832604752367,0.6836323536992831,inf,inf,inf,0
0.8522028496064844,3.192096816130606,inf,inf,inf,0
0.8524064922976947,1.176043020178343,inf,inf,inf,0
0.8525099927722193,4.41204046372152,inf,inf,inf,0
0.8527308518613648,1.554293884201909,inf,inf,inf,0
0.8531116531663387,16.64969370606182,inf,inf,inf,0
0.8532572666681895,6.680159769079325,inf,inf,inf,0
0.8532925185507668,0.45444123811937215,inf,inf,inf,0
0.853444906036454,4.051092031664783,inf,inf,inf,0
0.8537861988883633,0.31497024170182236,inf,inf,inf,0
0.8540214339197563,2.188799286216969,inf,inf,inf,0
0.8541888470571827,0.7743144723732562,inf,inf,inf,0
0.8546189471520145,9.63323587872522,inf,inf,inf,0
0.8546312438973931,0.7980226475616162,inf,inf,inf,0
0.8553344927558565,0.32408153250376737,inf,inf,inf,0
0.8556702357924391,13.2407278631266,inf,inf,inf,0
0.8558700463733453,1.5242988012084977,inf,inf,inf,0
0.855920981796519,3.822774530145393,inf,inf,inf,0
0.8562415880133752,0.5079528391650463,inf,inf,inf,0
0.8562700946173982,2.5237590738686326,inf,inf,inf,0
0.8564266621050695,8.972351476114667,inf,inf,inf,0
0.8564310345983326,1.6504130716523504,inf,inf,inf,0
0.8564451988262654,2.979437885745309,inf,inf,inf,0
0.8566771583075262,3.5406195417315343,inf,inf,inf,0
0.856719633924584,12.898047706472262,inf,inf,inf,0
0.856870748946696,0.3525280012926782,inf,inf,inf,0
0.857025747256947,0.623366979842869,inf,inf,inf,0
0.8577943829544167,0.19587508385651117,inf,inf,inf,0
0.8584390748507061,15.798792036406228,inf,inf,inf,0
0.8585072337188854,0.8566955048583677,inf,inf,inf,0
0.8585979708478129,3.0424835354366717,inf,inf,inf,0
0.8586356111840101,0.30258866439076365,inf,inf,inf,0
0.8587632156052809,5.157777036452902,inf,inf,inf,0
0.8596320794644599,1.2283249151302857,inf,inf,inf,0
0.8596375293799287,7.702699022805422,inf,inf,inf,0
0.860216257470925,0.3717346623821157,inf,inf,inf,0
