0,0.9404,1.00,58.0000,0,0.9397,1.00,58.0000,0,0.9414,1.00,58.0000
0,0.9433,1.00,56.0000,0,0.9420,1.00,56.0000,0,0.9431,1.01,56.0000
0,0.9193,1.00,81.0000,0,0.9182,1.00,81.0000,0,0.9185,1.00,81.0000
0,0.9108,1.00,89.0000,0,0.9104,1.00,89.0000,0,0.9098,1.00,89.0000
0,0.9338,0.99,66.0000,0,0.9344,1.00,66.0000,0,0.9329,1.00,66.0000
0,0.9254,1.00,75.0000,0,0.9247,1.00,75.0000,0,0.9263,1.00,75.0000
0,0.9228,1.00,76.0000,0,0.9222,1.00,76.0000,0,0.9227,1.00,75.0000
0,0.9404,1.00,60.0000,0,0.9399,1.00,60.0000,0,0.9398,1.00,60.0000
0,0.9099,1.00,90.0000,0,0.9089,1.00,90.0000,0,0.9113,1.00,89.0000
0,0.9206,1.00,82.0000,0,0.9188,1.00,82.0000,0,0.9203,1.00,82.0000
0,0.9168,1.00,83.0000,0,0.9171,1.00,83.0000,0,0.9167,1.00,83.0000
0,0.9356,1.00,63.0000,0,0.9357,1.00,62.0000,0,0.9366,1.00,63.0000
0,0.9160,1.00,84.0000,0,0.9158,1.00,84.0000,0,0.9165,1.00,84.0000
0,0.9352,1.00,64.0000,0,0.9358,1.00,64.0000,0,0.9359,1.00,64.0000
0,0.9392,1.00,61.0000,0,0.9385,1.00,61.0000,0,0.9393,1.00,61.0000
0,0.9411,1.00,59.0000,0,0.9409,1.00,59.0000,0,0.9411,1.00,59.0000
0,0.7925,1.00,210.0000,0,0.7958,1.00,211.0000,0,0.7930,1.00,210.0000
0,0.9328,0.99,66.0000,0,0.9336,1.00,66.0000,0,0.9327,1.00,66.0000
0,0.9314,1.00,68.0000,0,0.9326,1.00,68.0000,0,0.9312,1.00,68.0000
0,0.9368,1.00,63.0000,0,0.9367,1.00,63.0000,0,0.9371,1.00,63.0000
0,0.9390,1.00,60.0000,0,0.9399,1.00,60.0000,0,0.9395,1.00,60.0000
0,0.9392,1.00,60.0000,0,0.9401,1.00,60.0000,0,0.9394,1.00,60.0000
0,0.9341,1.00,66.0000,0,0.9340,1.00,66.0000,0,0.9338,1.00,66.0000
0,0.9206,1.00,78.0000,0,0.9213,1.00,78.0000,0,0.9210,1.00,78.0000
0,0.9411,1.00,59.0000,0,0.9411,1.00,59.0000,0,0.9410,1.00,59.0000
0,0.9474,1.00,51.0000,0,0.9478,1.00,51.0000,0,0.9481,1.01,51.0000
0,0.9498,1.00,50.0000,0,0.9498,1.00,50.0000,0,0.9498,1.00,50.0000
0,0.9522,1.00,47.0000,0,0.9520,1.00,47.0000,0,0.9522,1.00,47.0000
0,0.9473,0.98,53.0000,0,0.9471,0.98,52.0000,0,0.9473,0.98,53.0000
0,0.9289,1.00,71.0000,0,0.9288,1.00,71.0000,0,0.9289,1.00,71.0000
0,0.9409,1.00,59.0000,0,0.9408,1.00,59.0000,0,0.9410,1.00,59.0000
0,0.9502,1.00,48.0000,0,0.9505,1.00,48.0000,0,0.9511,0.99,48.0000
0,0.9528,1.00,47.0000,0,0.9528,1.00,47.0000,0,0.9524,1.00,47.0000
0,0.9472,1.01,51.0000,0,0.9471,1.00,51.0000,0,0.9473,1.00,51.0000
0,0.9219,1.00,79.0000,0,0.9216,1.00,79.0000,0,0.9212,1.00,79.0000
0,0.9346,1.00,65.0000,0,0.9343,1.00,65.0000,0,0.9348,1.00,64.0000
0,0.9428,1.00,57.0000,0,0.9422,1.00,57.0000,0,0.9428,1.00,57.0000
